tgn_uri,pleiades_uri,tgn_label,tgn_parentstring
http://vocab.getty.edu/tgn/1079194,http://pleiades.stoa.org/places/874608,Marand,"Āz̄arbāyjān-e Sharqī, Īrān, Asia, World"
http://vocab.getty.edu/tgn/1079226,http://pleiades.stoa.org/places/874631,Orūmīyeh,"Āz̄arbāyjān-e Gharbī, Īrān, Asia, World"
http://vocab.getty.edu/tgn/1079247,http://pleiades.stoa.org/places/884204,Qazvīn,"Qazvīn, Īrān, Asia, World"
http://vocab.getty.edu/tgn/1079280,http://pleiades.stoa.org/places/942321,Sārī,"Māzandarān, Īrān, Asia, World"
http://vocab.getty.edu/tgn/1079503,http://pleiades.stoa.org/places/678109,Dan,"HaẔafon, Yisra'el, Asia, World"
http://vocab.getty.edu/tgn/1079518,http://pleiades.stoa.org/places/687904,Gezer,"HaMerkaz, Yisra'el, Asia, World"
http://vocab.getty.edu/tgn/1081891,http://pleiades.stoa.org/places/697654,Dhībān,"Mādabā, Al Urdun, Asia, World"
http://vocab.getty.edu/tgn/1081893,http://pleiades.stoa.org/places/678158,Jarash,"Jarash, Al Urdun, Asia, World"
http://vocab.getty.edu/tgn/1083829,http://pleiades.stoa.org/places/60083,Taxila,"Punjab, Pākistān, Asia, World"
http://vocab.getty.edu/tgn/1083909,http://pleiades.stoa.org/places/678301,Nābulus,"Aḍ Ḍaffah al Gharbīyah, Asia, World"
http://vocab.getty.edu/tgn/1084801,http://pleiades.stoa.org/places/814671,Al-ʻUlā,"Al Madīnah al Munawwarah, As Suʻūdīyyah, Asia, World"
http://vocab.getty.edu/tgn/1084909,http://pleiades.stoa.org/places/814662,Tabūk,"Tabūk, As Suʻūdīyyah, Asia, World"
http://vocab.getty.edu/tgn/1085118,http://pleiades.stoa.org/places/893974,Buṣayrah,"Dayr az Zawr, Sūrīyah, Asia, World"
http://vocab.getty.edu/tgn/1085119,http://pleiades.stoa.org/places/678073,Bosra,"Dar‘ā, Muḩāfaz̧at, Sūrīyah, Asia, World"
http://vocab.getty.edu/tgn/1085781,http://pleiades.stoa.org/places/550833,Çandarlı,"İzmir, Türkiye, Asia, World"
http://vocab.getty.edu/tgn/1085915,http://pleiades.stoa.org/places/658568,Perre,"Adıyaman, Türkiye, Asia, World"
http://vocab.getty.edu/tgn/1085915,http://pleiades.stoa.org/places/658574,Perre,"Adıyaman, Türkiye, Asia, World"
http://vocab.getty.edu/tgn/1086053,http://pleiades.stoa.org/places/550560,Balıkesir,"Balıkesir, Türkiye, Asia, World"
http://vocab.getty.edu/tgn/1086087,http://pleiades.stoa.org/places/658555,Besni,"Adıyaman, Türkiye, Asia, World"
http://vocab.getty.edu/tgn/1086248,http://pleiades.stoa.org/places/511158,Erdek,"Balıkesir, Türkiye, Asia, World"
http://vocab.getty.edu/tgn/1086264,http://pleiades.stoa.org/places/629040,Eskimalatya,"Malatya, Türkiye, Asia, World"
http://vocab.getty.edu/tgn/1086357,http://pleiades.stoa.org/places/857185,Giresun,"Giresun, Türkiye, Asia, World"
http://vocab.getty.edu/tgn/1086500,http://pleiades.stoa.org/places/658442,Kilis,"Kilis, Türkiye, Asia, World"
http://vocab.getty.edu/tgn/1086700,http://pleiades.stoa.org/places/599801,Muğla,"Muğla, Türkiye, Asia, World"
http://vocab.getty.edu/tgn/1086792,http://pleiades.stoa.org/places/857297,Rize,"Rize, Türkiye, Asia, World"
http://vocab.getty.edu/tgn/1086836,http://pleiades.stoa.org/places/619253,Gumuskent,"Nevşehir, Türkiye, Asia, World"
http://vocab.getty.edu/tgn/1086870,http://pleiades.stoa.org/places/599612,Selcuk,"İzmir, Türkiye, Asia, World"
http://vocab.getty.edu/tgn/1086927,http://pleiades.stoa.org/places/511187,Tekirdağ,"Tekirdağ, Türkiye, Asia, World"
http://vocab.getty.edu/tgn/1086936,http://pleiades.stoa.org/places/857105,Tokat,"Tokat, Türkiye, Asia, World"
http://vocab.getty.edu/tgn/1086977,http://pleiades.stoa.org/places/874771,Van,"Van, Türkiye, Asia, World"
http://vocab.getty.edu/tgn/1087023,http://pleiades.stoa.org/places/629105,Zara,"Sivas, Türkiye, Asia, World"
http://vocab.getty.edu/tgn/1087385,http://pleiades.stoa.org/places/334663,Biskra,"Biskra, Al-Jazā'ir, Africa, World"
http://vocab.getty.edu/tgn/1087464,http://pleiades.stoa.org/places/305039,Calama,"Guelma, Al-Jazā'ir, Africa, World"
http://vocab.getty.edu/tgn/1087486,http://pleiades.stoa.org/places/305095,Jijel,"Jijel, Al-Jazā'ir, Africa, World"
http://vocab.getty.edu/tgn/1087501,http://pleiades.stoa.org/places/295299,Médéa,"Médéa, Al-Jazā'ir, Africa, World"
http://vocab.getty.edu/tgn/1087503,http://pleiades.stoa.org/places/315065,M'Daourouch,"Guelma, Al-Jazā'ir, Africa, World"
http://vocab.getty.edu/tgn/1087560,http://pleiades.stoa.org/places/305137,Skikda,"Skikda, Al-Jazā'ir, Africa, World"
http://vocab.getty.edu/tgn/1089698,http://pleiades.stoa.org/places/39303,Āksum,"Tigray, Ityop'iya, Africa, World"
http://vocab.getty.edu/tgn/1094970,http://pleiades.stoa.org/places/324774,Maktar,"Silyānah, Wilāyat, Tūnis, Africa, World"
http://vocab.getty.edu/tgn/1094981,http://pleiades.stoa.org/places/315093,Neapolis,"Nābul, Wilāyat, Tūnis, Africa, World"
http://vocab.getty.edu/tgn/1095002,http://pleiades.stoa.org/places/315219,Ṭaburbah,"Zaghouan, Tūnis, Africa, World"
http://vocab.getty.edu/tgn/1095010,http://pleiades.stoa.org/places/324826,Thala,"Kasserine, Gouvernorat de, Tūnis, Africa, World"
http://vocab.getty.edu/tgn/1095259,http://pleiades.stoa.org/places/736936,Gharaq,"Al Fayyūm, Miṣr, Africa, World"
http://vocab.getty.edu/tgn/1095300,http://pleiades.stoa.org/places/727122,Mansourah,"Ad Daqahlīyah, Miṣr, Africa, World"
http://vocab.getty.edu/tgn/1095306,http://pleiades.stoa.org/places/737080,El-Minya,"Al Minyā, Miṣr, Africa, World"
http://vocab.getty.edu/tgn/1095327,http://pleiades.stoa.org/places/786069,Quseir,"Ash Sharqīyah, Miṣr, Africa, World"
http://vocab.getty.edu/tgn/1095375,http://pleiades.stoa.org/places/727149,Awsīm,"Al Jīzah, Miṣr, Africa, World"
http://vocab.getty.edu/tgn/1095429,http://pleiades.stoa.org/places/727084,Bilbays,"Ash Sharqīyah, Miṣr, Africa, World"
http://vocab.getty.edu/tgn/1095453,http://pleiades.stoa.org/places/727123,Damanhūr,"Al Buḩayrah, Miṣr, Africa, World"
http://vocab.getty.edu/tgn/1095475,http://pleiades.stoa.org/places/756593,Durunkah,"Asyūţ, Miṣr, Africa, World"
http://vocab.getty.edu/tgn/1095524,http://pleiades.stoa.org/places/756659,Jirjā,"Sūhāj, Miṣr, Africa, World"
http://vocab.getty.edu/tgn/1095554,http://pleiades.stoa.org/places/786079,Ombos,"Aswān, Miṣr, Africa, World"
http://vocab.getty.edu/tgn/1095575,http://pleiades.stoa.org/places/776202,Mut,"Al Wādī al Jadīd, Miṣr, Africa, World"
http://vocab.getty.edu/tgn/1095658,http://pleiades.stoa.org/places/786047,Kena,"Qinā, Miṣr, Africa, World"
http://vocab.getty.edu/tgn/1095667,http://pleiades.stoa.org/places/727085,Rosetta,"Al Buḩayrah, Miṣr, Africa, World"
http://vocab.getty.edu/tgn/1095684,http://pleiades.stoa.org/places/727227,Samannûd,"Al Gharbīyah, Miṣr, Africa, World"
http://vocab.getty.edu/tgn/1099705,http://pleiades.stoa.org/places/197145,Asseria,"Kotar Knin, Hrvatska, Europe, World"
http://vocab.getty.edu/tgn/1099715,http://pleiades.stoa.org/places/246247,Bilbilis,"Zaragoza, Aragón, España, Europe, World"
http://vocab.getty.edu/tgn/1099727,http://pleiades.stoa.org/places/727097,Canopus,"Al Iskandarīyah, Miṣr, Africa, World"
http://vocab.getty.edu/tgn/1099781,http://pleiades.stoa.org/places/442603,Grumento,"Potenza, Basilicata, Italia, Europe, World"
http://vocab.getty.edu/tgn/1099803,http://pleiades.stoa.org/places/648612,Korykos,"Mersin, Türkiye, Asia, World"
http://vocab.getty.edu/tgn/1099821,http://pleiades.stoa.org/places/275666,Lixus,"Tanger-Tétouan, Al Maghrib, Africa, World"
http://vocab.getty.edu/tgn/1099851,http://pleiades.stoa.org/places/471979,Nora,"Cagliari, Sardegna, Italia, Europe, World"
http://vocab.getty.edu/tgn/1099922,http://pleiades.stoa.org/places/687839,Ascalon,"HaDarom, Yisra'el, Asia, World"
http://vocab.getty.edu/tgn/1099934,http://pleiades.stoa.org/places/558659669,Hephaisteion,"Athínai, Periféreia Protevoúsis, Ellás, Europe, World"
http://vocab.getty.edu/tgn/1100514,http://pleiades.stoa.org/places/796289136,Ṣaqqâra,"Maţrūḩ, Miṣr, Africa, World"
http://vocab.getty.edu/tgn/1100519,http://pleiades.stoa.org/places/736968,Meidum,"Banī Suwayf, Miṣr, Africa, World"
http://vocab.getty.edu/tgn/1100522,http://pleiades.stoa.org/places/246382,Emporium,"Girona, Cataluña, España, Europe, World"
http://vocab.getty.edu/tgn/1100591,http://pleiades.stoa.org/places/727103,Daphnæ,"Ash Sharqīyah, Miṣr, Africa, World"
http://vocab.getty.edu/tgn/1100665,http://pleiades.stoa.org/places/727156,Mendes,"Ad Daqahlīyah, Miṣr, Africa, World"
http://vocab.getty.edu/tgn/1103555,http://pleiades.stoa.org/places/589816,Psilorítis,"Réthimnon, Kríti, Ellás, Europe, World"
http://vocab.getty.edu/tgn/1106022,http://pleiades.stoa.org/places/580065,Pendelikón,"Attikí, Sterea Ellás-Évvoia, Ellás, Europe, World"
http://vocab.getty.edu/tgn/1115068,http://pleiades.stoa.org/places/520977,Boğazici,"İstanbul, Türkiye, Asia, World"
http://vocab.getty.edu/tgn/1120958,http://pleiades.stoa.org/places/383543,Adda,"Lombardia, Italia, Europe, World"
http://vocab.getty.edu/tgn/1121044,http://pleiades.stoa.org/places/530768,Aspropótamos,"Aitolía kai Akarnanía, Sterea Ellás-Évvoia, Ellás, Europe, World"
http://vocab.getty.edu/tgn/1121615,http://pleiades.stoa.org/places/550491,Bakır,"Türkiye, Asia, World"
http://vocab.getty.edu/tgn/1122543,http://pleiades.stoa.org/places/462123,Caronia,"Messina, Sicilia, Italia, Europe, World"
http://vocab.getty.edu/tgn/1124147,http://pleiades.stoa.org/places/462214,Gela,"Sicilia, Italia, Europe, World"
http://vocab.getty.edu/tgn/1124605,http://pleiades.stoa.org/places/59810,Helmand,"Asia, World"
http://vocab.getty.edu/tgn/1125500,http://pleiades.stoa.org/places/857217,Kelkit,"Tokat, Türkiye, Asia, World"
http://vocab.getty.edu/tgn/1126333,http://pleiades.stoa.org/places/206909,Lom,"Montana, Bǎlgarija, Europe, World"
http://vocab.getty.edu/tgn/1128135,http://pleiades.stoa.org/places/177648,Orbe,"Europe, World"
http://vocab.getty.edu/tgn/1130519,http://pleiades.stoa.org/places/452461,Tacina,"Crotone, Calabria, Italia, Europe, World"
http://vocab.getty.edu/tgn/1131153,http://pleiades.stoa.org/places/462225,Tusa,"Messina, Sicilia, Italia, Europe, World"
http://vocab.getty.edu/tgn/1131409,http://pleiades.stoa.org/places/413047,Velino,"Italia, Europe, World"
http://vocab.getty.edu/tgn/1131789,http://pleiades.stoa.org/places/128460,Wien,"Niederösterreich, Österreich, Europe, World"
http://vocab.getty.edu/tgn/1136673,http://pleiades.stoa.org/places/89312,Brough,"Cumbria, England, United Kingdom, Europe, World"
http://vocab.getty.edu/tgn/1136740,http://pleiades.stoa.org/places/89124,Rochester,"Northumberland, England, United Kingdom, Europe, World"
http://vocab.getty.edu/tgn/1136770,http://pleiades.stoa.org/places/79597,Whitchurch,"Shropshire, England, United Kingdom, Europe, World"
http://vocab.getty.edu/tgn/4000603,http://pleiades.stoa.org/places/393374,Altino,"Venezia, Veneto, Italia, Europe, World"
http://vocab.getty.edu/tgn/4001126,http://pleiades.stoa.org/places/432648,Bagni,"Perugia, Umbria, Italia, Europe, World"
http://vocab.getty.edu/tgn/4001487,http://pleiades.stoa.org/places/89181,Bewcastle,"Cumbria, England, United Kingdom, Europe, World"
http://vocab.getty.edu/tgn/4001600,http://pleiades.stoa.org/places/138230,Blaye-et-Sainte-Luce,"Aquitaine, France, Europe, World"
http://vocab.getty.edu/tgn/4001768,http://pleiades.stoa.org/places/89239,Maia,"Cumbria, England, United Kingdom, Europe, World"
http://vocab.getty.edu/tgn/4002900,http://pleiades.stoa.org/places/471907,Cornus,"Oristano, Sardegna, Italia, Europe, World"
http://vocab.getty.edu/tgn/4003606,http://pleiades.stoa.org/places/462234,Eloro,"Siracusa, Sicilia, Italia, Europe, World"
http://vocab.getty.edu/tgn/4003606,http://pleiades.stoa.org/places/462235,Eloro,"Siracusa, Sicilia, Italia, Europe, World"
http://vocab.getty.edu/tgn/4005128,http://pleiades.stoa.org/places/687963,Mamshit,"HaDarom, Yisra'el, Asia, World"
http://vocab.getty.edu/tgn/4005129,http://pleiades.stoa.org/places/687966,Marissa,"Aḍ Ḍaffah al Gharbīyah, Asia, World"
http://vocab.getty.edu/tgn/4005133,http://pleiades.stoa.org/places/678185,Sussia,"HaẔafon, Yisra'el, Asia, World"
http://vocab.getty.edu/tgn/4005611,http://pleiades.stoa.org/places/727141,Kellia,"Maţrūḩ, Miṣr, Africa, World"
http://vocab.getty.edu/tgn/4005817,http://pleiades.stoa.org/places/678091,Korazim,"HaẔafon, Yisra'el, Asia, World"
http://vocab.getty.edu/tgn/4006016,http://pleiades.stoa.org/places/249913,Labastide-d'Armagnac,"Aquitaine, France, Europe, World"
http://vocab.getty.edu/tgn/4006030,http://pleiades.stoa.org/places/118813,Ladenburg,"Baden-Württemberg, Deutschland, Europe, World"
http://vocab.getty.edu/tgn/4006845,http://pleiades.stoa.org/places/79592,Mancetter,"Warwickshire, England, United Kingdom, Europe, World"
http://vocab.getty.edu/tgn/4007204,http://pleiades.stoa.org/places/79409,Mildenhall,"Wiltshire, England, United Kingdom, Europe, World"
http://vocab.getty.edu/tgn/4008241,http://pleiades.stoa.org/places/442613,Ordona,"Foggia, Puglia, Italia, Europe, World"
http://vocab.getty.edu/tgn/4009007,http://pleiades.stoa.org/places/315151,Siagu,"Tūnis, Africa, World"
http://vocab.getty.edu/tgn/4009151,http://pleiades.stoa.org/places/79654,Reculver,"Kent, England, United Kingdom, Europe, World"
http://vocab.getty.edu/tgn/4009490,http://pleiades.stoa.org/places/138544,Royat,"Auvergne, France, Europe, World"
http://vocab.getty.edu/tgn/4009741,http://pleiades.stoa.org/places/246354,Saint-Lizier,"Midi-Pyrénées, France, Europe, World"
http://vocab.getty.edu/tgn/4011729,http://pleiades.stoa.org/places/109418,Verneuil-en-Halatte,"Picardie, France, Europe, World"
http://vocab.getty.edu/tgn/4012071,http://pleiades.stoa.org/places/79432,Durobrivae,"Cambridgeshire, England, United Kingdom, Europe, World"
http://vocab.getty.edu/tgn/4012405,http://pleiades.stoa.org/places/609388,Gümüşkonak,"Eskişehir, Türkiye, Asia, World"
http://vocab.getty.edu/tgn/5000569,http://pleiades.stoa.org/places/530885,Sofratikë,"Gjirokastër, Shqipëria, Europe, World"
http://vocab.getty.edu/tgn/5000595,http://pleiades.stoa.org/places/295331,Tamentfoust,"Alger, Al-Jazā'ir, Africa, World"
http://vocab.getty.edu/tgn/5000696,http://pleiades.stoa.org/places/707512,Golgoi,"Lárnaka, Kypriakí Dimokratía, Asia, World"
http://vocab.getty.edu/tgn/5000701,http://pleiades.stoa.org/places/707624,Soloi,"Lefkosía, Kypriakí Dimokratía, Asia, World"
http://vocab.getty.edu/tgn/5000739,http://pleiades.stoa.org/places/736932,Karanis,"Al Fayyūm, Miṣr, Africa, World"
http://vocab.getty.edu/tgn/5000740,http://pleiades.stoa.org/places/737072,Tebtunis,"Al Fayyūm, Miṣr, Africa, World"
http://vocab.getty.edu/tgn/5001068,http://pleiades.stoa.org/places/157834,Cimiez,"Provence-Alpes-Côte d'Azur, France, Europe, World"
http://vocab.getty.edu/tgn/5001266,http://pleiades.stoa.org/places/140548,Montcaret,"Aquitaine, France, Europe, World"
http://vocab.getty.edu/tgn/5001900,http://pleiades.stoa.org/places/109198,Nennig,"Saarland, Deutschland, Europe, World"
http://vocab.getty.edu/tgn/5001952,http://pleiades.stoa.org/places/580114,Tanágra,"Voíótía, Sterea Ellás-Évvoia, Ellás, Europe, World"
http://vocab.getty.edu/tgn/5001962,http://pleiades.stoa.org/places/589824,Erimoúpolis,"Lasíthi, Kríti, Ellás, Europe, World"
http://vocab.getty.edu/tgn/5001975,http://pleiades.stoa.org/places/570333,Poles,"Kéa, Kikládhes, Nísoi Aiyaíou, Ellás, Europe, World"
http://vocab.getty.edu/tgn/5001982,http://pleiades.stoa.org/places/570330,Kardhamíli,"Messinía, Pelopónnisos, Ellás, Europe, World"
http://vocab.getty.edu/tgn/5001983,http://pleiades.stoa.org/places/599871,Patmos,"Pátmos, Nísos, Dodekánisos, Nísoi Aiyaíou, Ellás, Europe, World"
http://vocab.getty.edu/tgn/5001983,http://pleiades.stoa.org/places/599872,Patmos,"Pátmos, Nísos, Dodekánisos, Nísoi Aiyaíou, Ellás, Europe, World"
http://vocab.getty.edu/tgn/5001990,http://pleiades.stoa.org/places/570148,Bassae,"Messinía, Pelopónnisos, Ellás, Europe, World"
http://vocab.getty.edu/tgn/5001993,http://pleiades.stoa.org/places/570289,Heraion,"Árgos, Argolís, Pelopónnisos, Ellás, Europe, World"
http://vocab.getty.edu/tgn/5001999,http://pleiades.stoa.org/places/570504,Neméa,"Kórinthos, Pelopónnisos, Ellás, Europe, World"
http://vocab.getty.edu/tgn/5002004,http://pleiades.stoa.org/places/570707,Aléa,"Arkadhía, Pelopónnisos, Ellás, Europe, World"
http://vocab.getty.edu/tgn/5002015,http://pleiades.stoa.org/places/570168,Karítaina,"Arkadhía, Pelopónnisos, Ellás, Europe, World"
http://vocab.getty.edu/tgn/5002021,http://pleiades.stoa.org/places/540941,Meliteia,"Khalkidhikí, Makedhonía, Ellás, Europe, World"
http://vocab.getty.edu/tgn/5002024,http://pleiades.stoa.org/places/541081,Pyrasos,"Magnisía, Thessalía, Ellás, Europe, World"
http://vocab.getty.edu/tgn/5002073,http://pleiades.stoa.org/places/413013,Preturo,"L'Aquila, Abruzzi, Italia, Europe, World"
http://vocab.getty.edu/tgn/5002148,http://pleiades.stoa.org/places/442801,Soleto,"Lecce, Puglia, Italia, Europe, World"
http://vocab.getty.edu/tgn/5002201,http://pleiades.stoa.org/places/432724,Boscotrecase,"Napoli, Campania, Italia, Europe, World"
http://vocab.getty.edu/tgn/5002261,http://pleiades.stoa.org/places/413048,Axia,"Viterbo, Lazio, Italia, Europe, World"
http://vocab.getty.edu/tgn/5002305,http://pleiades.stoa.org/places/413132,Ferentium,"Viterbo, Lazio, Italia, Europe, World"
http://vocab.getty.edu/tgn/5002435,http://pleiades.stoa.org/places/412987,Acquarossa,"Viterbo, Lazio, Italia, Europe, World"
http://vocab.getty.edu/tgn/5002440,http://pleiades.stoa.org/places/413054,Blera,"Viterbo, Lazio, Italia, Europe, World"
http://vocab.getty.edu/tgn/5003136,http://pleiades.stoa.org/places/413065,Carsulae,"Terni, Umbria, Italia, Europe, World"
http://vocab.getty.edu/tgn/5003644,http://pleiades.stoa.org/places/668306,Amrît,"Al Qunayṭirah, Sūrīyah, Asia, World"
http://vocab.getty.edu/tgn/5003657,http://pleiades.stoa.org/places/324653,Acholla,"Ṣafāqis, Wilāyat, Tūnis, Africa, World"
http://vocab.getty.edu/tgn/5003665,http://pleiades.stoa.org/places/344380,Gigthi,"Médenine, Tūnis, Africa, World"
http://vocab.getty.edu/tgn/5003667,http://pleiades.stoa.org/places/324825,Tina,"Ṣafāqis, Wilāyat, Tūnis, Africa, World"
http://vocab.getty.edu/tgn/5003674,http://pleiades.stoa.org/places/315207,Thignica,"Bájah, Wiláyat, Tūnis, Africa, World"
http://vocab.getty.edu/tgn/5003757,http://pleiades.stoa.org/places/599575,Cnidus,"Muğla, Türkiye, Asia, World"
http://vocab.getty.edu/tgn/5003764,http://pleiades.stoa.org/places/550650,Klazümen,"İzmir, Türkiye, Asia, World"
http://vocab.getty.edu/tgn/5003764,http://pleiades.stoa.org/places/550651,Klazümen,"İzmir, Türkiye, Asia, World"
http://vocab.getty.edu/tgn/5003765,http://pleiades.stoa.org/places/550913,Siğacık,"İzmir, Türkiye, Asia, World"
http://vocab.getty.edu/tgn/5003779,http://pleiades.stoa.org/places/638958,Letoon,"Antalya, Türkiye, Asia, World"
http://vocab.getty.edu/tgn/5003783,http://pleiades.stoa.org/places/639109,Yanköy,"Antalya, Türkiye, Asia, World"
http://vocab.getty.edu/tgn/5004151,http://pleiades.stoa.org/places/599918,Megáli,"Kikládhes, Nísoi Aiyaíou, Ellás, Europe, World"
